OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
superchill-scatterfire-m-t5,Superchill Scatterfire M T5,SHIP_WEAPONS,THERMAL,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire M T4,1,Military Superchill Array,1,Enhanced Superchill Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,
superchill-scatterfire-l-t1,Superchill Scatterfire L T1,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-scatterfire-l-t2,Superchill Scatterfire L T2,SHIP_WEAPONS,THERMAL,L,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire L T1,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-scatterfire-l-t3,Superchill Scatterfire L T3,SHIP_WEAPONS,THERMAL,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire L T2,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-scatterfire-l-t4,Superchill Scatterfire L T4,SHIP_WEAPONS,THERMAL,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire L T3,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-scatterfire-l-t5,Superchill Scatterfire L T5,SHIP_WEAPONS,THERMAL,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire L T4,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-scatterfire-cap-t1,Superchill Scatterfire CAP T1,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-scatterfire-cap-t2,Superchill Scatterfire CAP T2,SHIP_WEAPONS,THERMAL,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire CAP T1,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-cap-t3,Superchill Scatterfire CAP T3,SHIP_WEAPONS,THERMAL,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire CAP T2,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-cap-t4,Superchill Scatterfire CAP T4,SHIP_WEAPONS,THERMAL,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire CAP T3,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-cap-t5,Superchill Scatterfire CAP T5,SHIP_WEAPONS,THERMAL,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Scatterfire CAP T4,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-cmd-t1,Superchill Scatterfire CMD T1,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-scatterfire-cmd-t2,Superchill Scatterfire CMD T2,SHIP_WEAPONS,THERMAL,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CMD T1,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-scatterfire-cmd-t3,Superchill Scatterfire CMD T3,SHIP_WEAPONS,THERMAL,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CMD T2,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-scatterfire-cmd-t4,Superchill Scatterfire CMD T4,SHIP_WEAPONS,THERMAL,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CMD T3,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-scatterfire-cmd-t5,Superchill Scatterfire CMD T5,SHIP_WEAPONS,THERMAL,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CMD T4,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-scatterfire-class8-t1,Superchill Scatterfire CLASS8 T1,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-scatterfire-class8-t2,Superchill Scatterfire CLASS8 T2,SHIP_WEAPONS,THERMAL,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CLASS8 T1,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-scatterfire-class8-t3,Superchill Scatterfire CLASS8 T3,SHIP_WEAPONS,THERMAL,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CLASS8 T2,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-scatterfire-class8-t4,Superchill Scatterfire CLASS8 T4,SHIP_WEAPONS,THERMAL,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CLASS8 T3,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-scatterfire-class8-t5,Superchill Scatterfire CLASS8 T5,SHIP_WEAPONS,THERMAL,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire CLASS8 T4,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-scatterfire-ttn-t1,Superchill Scatterfire TTN T1,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-scatterfire-ttn-t2,Superchill Scatterfire TTN T2,SHIP_WEAPONS,THERMAL,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire TTN T1,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-scatterfire-ttn-t3,Superchill Scatterfire TTN T3,SHIP_WEAPONS,THERMAL,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire TTN T2,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-scatterfire-ttn-t4,Superchill Scatterfire TTN T4,SHIP_WEAPONS,THERMAL,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire TTN T3,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-scatterfire-ttn-t5,Superchill Scatterfire TTN T5,SHIP_WEAPONS,THERMAL,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Scatterfire TTN T4,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-burst-xxxs-t1,Superchill Burst XXXS T1,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
superchill-burst-xxxs-t2,Superchill Burst XXXS T2,SHIP_WEAPONS,THERMAL,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXXS T1,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxxs-t3,Superchill Burst XXXS T3,SHIP_WEAPONS,THERMAL,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXXS T2,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxxs-t4,Superchill Burst XXXS T4,SHIP_WEAPONS,THERMAL,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXXS T3,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxxs-t5,Superchill Burst XXXS T5,SHIP_WEAPONS,THERMAL,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXXS T4,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxs-t1,Superchill Burst XXS T1,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
superchill-burst-xxs-t2,Superchill Burst XXS T2,SHIP_WEAPONS,THERMAL,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXS T1,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxs-t3,Superchill Burst XXS T3,SHIP_WEAPONS,THERMAL,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXS T2,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxs-t4,Superchill Burst XXS T4,SHIP_WEAPONS,THERMAL,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXS T3,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xxs-t5,Superchill Burst XXS T5,SHIP_WEAPONS,THERMAL,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Superchill Burst XXS T4,1,Superchill Payload Kit,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-xs-t1,Superchill Burst XS T1,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
superchill-burst-xs-t2,Superchill Burst XS T2,SHIP_WEAPONS,THERMAL,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst XS T1,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-xs-t3,Superchill Burst XS T3,SHIP_WEAPONS,THERMAL,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst XS T2,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-xs-t4,Superchill Burst XS T4,SHIP_WEAPONS,THERMAL,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst XS T3,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-xs-t5,Superchill Burst XS T5,SHIP_WEAPONS,THERMAL,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst XS T4,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-s-t1,Superchill Burst S T1,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,,,
superchill-burst-s-t2,Superchill Burst S T2,SHIP_WEAPONS,THERMAL,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst S T1,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-s-t3,Superchill Burst S T3,SHIP_WEAPONS,THERMAL,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst S T2,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-s-t4,Superchill Burst S T4,SHIP_WEAPONS,THERMAL,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst S T3,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-s-t5,Superchill Burst S T5,SHIP_WEAPONS,THERMAL,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst S T4,1,Enhanced Superchill Core,1,Burst Actuator,1,Burst Targeting,1,,,,,,,,,,,,,,
superchill-burst-m-t1,Superchill Burst M T1,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,
superchill-burst-m-t2,Superchill Burst M T2,SHIP_WEAPONS,THERMAL,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst M T1,1,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,
superchill-burst-m-t3,Superchill Burst M T3,SHIP_WEAPONS,THERMAL,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst M T2,1,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,
superchill-burst-m-t4,Superchill Burst M T4,SHIP_WEAPONS,THERMAL,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst M T3,1,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,
superchill-burst-m-t5,Superchill Burst M T5,SHIP_WEAPONS,THERMAL,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst M T4,1,Military Superchill Array,1,Enhanced Superchill Core,1,Burst Actuator,1,,,,,,,,,,,,,,
superchill-burst-l-t1,Superchill Burst L T1,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,,,
superchill-burst-l-t2,Superchill Burst L T2,SHIP_WEAPONS,THERMAL,L,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst L T1,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-burst-l-t3,Superchill Burst L T3,SHIP_WEAPONS,THERMAL,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst L T2,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-burst-l-t4,Superchill Burst L T4,SHIP_WEAPONS,THERMAL,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst L T3,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-burst-l-t5,Superchill Burst L T5,SHIP_WEAPONS,THERMAL,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst L T4,1,Quantum Superchill System,1,Military Superchill Array,1,Enhanced Superchill Core,1,,,,,,,,,,,,,,
superchill-burst-cap-t1,Superchill Burst CAP T1,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,,,
superchill-burst-cap-t2,Superchill Burst CAP T2,SHIP_WEAPONS,THERMAL,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst CAP T1,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-cap-t3,Superchill Burst CAP T3,SHIP_WEAPONS,THERMAL,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst CAP T2,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-cap-t4,Superchill Burst CAP T4,SHIP_WEAPONS,THERMAL,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst CAP T3,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-cap-t5,Superchill Burst CAP T5,SHIP_WEAPONS,THERMAL,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Superchill Burst CAP T4,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-cmd-t1,Superchill Burst CMD T1,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,,,
superchill-burst-cmd-t2,Superchill Burst CMD T2,SHIP_WEAPONS,THERMAL,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CMD T1,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-burst-cmd-t3,Superchill Burst CMD T3,SHIP_WEAPONS,THERMAL,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CMD T2,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-burst-cmd-t4,Superchill Burst CMD T4,SHIP_WEAPONS,THERMAL,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CMD T3,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-burst-cmd-t5,Superchill Burst CMD T5,SHIP_WEAPONS,THERMAL,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CMD T4,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,Military Superchill Array,1,,,,,,,,,,,,
superchill-burst-class8-t1,Superchill Burst CLASS8 T1,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,,,
superchill-burst-class8-t2,Superchill Burst CLASS8 T2,SHIP_WEAPONS,THERMAL,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CLASS8 T1,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-burst-class8-t3,Superchill Burst CLASS8 T3,SHIP_WEAPONS,THERMAL,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CLASS8 T2,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-burst-class8-t4,Superchill Burst CLASS8 T4,SHIP_WEAPONS,THERMAL,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CLASS8 T3,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-burst-class8-t5,Superchill Burst CLASS8 T5,SHIP_WEAPONS,THERMAL,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst CLASS8 T4,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,Quantum Superchill System,1,,,,,,,,,,,,
superchill-burst-ttn-t1,Superchill Burst TTN T1,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,,,
superchill-burst-ttn-t2,Superchill Burst TTN T2,SHIP_WEAPONS,THERMAL,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst TTN T1,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-burst-ttn-t3,Superchill Burst TTN T3,SHIP_WEAPONS,THERMAL,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst TTN T2,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-burst-ttn-t4,Superchill Burst TTN T4,SHIP_WEAPONS,THERMAL,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst TTN T3,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-burst-ttn-t5,Superchill Burst TTN T5,SHIP_WEAPONS,THERMAL,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Superchill Burst TTN T4,1,Singularity Superchill Core,1,Titan Superchill Matrix,1,Battleship Superchill Core,1,Capital Superchill Grid,1,,,,,,,,,,,,
superchill-beam-xxxs-t1,Superchill Beam XXXS T1,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
superchill-beam-xxxs-t2,Superchill Beam XXXS T2,SHIP_WEAPONS,THERMAL,XXXS,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXXS T1,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-xxxs-t3,Superchill Beam XXXS T3,SHIP_WEAPONS,THERMAL,XXXS,3,180,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXXS T2,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-xxxs-t4,Superchill Beam XXXS T4,SHIP_WEAPONS,THERMAL,XXXS,4,240,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXXS T3,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-xxxs-t5,Superchill Beam XXXS T5,SHIP_WEAPONS,THERMAL,XXXS,5,300,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXXS T4,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-xxs-t1,Superchill Beam XXS T1,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
superchill-beam-xxs-t2,Superchill Beam XXS T2,SHIP_WEAPONS,THERMAL,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXS T1,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
superchill-beam-xxs-t3,Superchill Beam XXS T3,SHIP_WEAPONS,THERMAL,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Superchill Beam XXS T2,1,Superchill Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
