"OutputID","OutputName","OutputType","OutputTier","ConstructionTime","PlanetTypes","Factions","ResourceType","FunctionalPurpose","UsageCategory","Ingredients","CompletionStatus"
"1138","Kinetic Scatterfire TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Scatterfire TTN T2:1;Kinetic Payload Kit:1;Scatterfire Controller:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1139","Kinetic Scatterfire TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Scatterfire TTN T3:1;Kinetic Payload Kit:1;Scatterfire Controller:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1140","Kinetic Scatterfire TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Scatterfire TTN T4:1;Kinetic Payload Kit:1;Scatterfire Controller:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1141","Kinetic Burst XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1142","Kinetic Burst XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXXS T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1143","Kinetic Burst XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXXS T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1144","Kinetic Burst XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXXS T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1145","Kinetic Burst XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXXS T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1146","Kinetic Burst XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1147","Kinetic Burst XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXS T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1148","Kinetic Burst XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXS T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1149","Kinetic Burst XXS T4","SHIP_WEAPONS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXS T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1150","Kinetic Burst XXS T5","SHIP_WEAPONS","5","2400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XXS T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1151","Kinetic Burst XS T1","SHIP_WEAPONS","1","180","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1152","Kinetic Burst XS T2","SHIP_WEAPONS","2","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XS T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1153","Kinetic Burst XS T3","SHIP_WEAPONS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XS T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1154","Kinetic Burst XS T4","SHIP_WEAPONS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XS T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1155","Kinetic Burst XS T5","SHIP_WEAPONS","5","3600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst XS T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1156","Kinetic Burst S T1","SHIP_WEAPONS","1","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1157","Kinetic Burst S T2","SHIP_WEAPONS","2","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst S T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1158","Kinetic Burst S T3","SHIP_WEAPONS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst S T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1159","Kinetic Burst S T4","SHIP_WEAPONS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst S T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1160","Kinetic Burst S T5","SHIP_WEAPONS","5","4800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst S T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1161","Kinetic Burst M T1","SHIP_WEAPONS","1","300","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1162","Kinetic Burst M T2","SHIP_WEAPONS","2","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst M T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1163","Kinetic Burst M T3","SHIP_WEAPONS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst M T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1164","Kinetic Burst M T4","SHIP_WEAPONS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst M T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1165","Kinetic Burst M T5","SHIP_WEAPONS","5","6000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst M T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1","complete"
"1166","Kinetic Burst L T1","SHIP_WEAPONS","1","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1","complete"
"1167","Kinetic Burst L T2","SHIP_WEAPONS","2","720","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst L T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1","complete"
"1168","Kinetic Burst L T3","SHIP_WEAPONS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst L T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1","complete"
"1169","Kinetic Burst L T4","SHIP_WEAPONS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst L T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1","complete"
"1170","Kinetic Burst L T5","SHIP_WEAPONS","5","7200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst L T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1","complete"
"1171","Kinetic Burst CAP T1","SHIP_WEAPONS","1","420","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1172","Kinetic Burst CAP T2","SHIP_WEAPONS","2","840","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CAP T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1173","Kinetic Burst CAP T3","SHIP_WEAPONS","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CAP T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1174","Kinetic Burst CAP T4","SHIP_WEAPONS","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CAP T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1175","Kinetic Burst CAP T5","SHIP_WEAPONS","5","8400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CAP T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1","complete"
"1176","Kinetic Burst CMD T1","SHIP_WEAPONS","1","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1177","Kinetic Burst CMD T2","SHIP_WEAPONS","2","960","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CMD T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1178","Kinetic Burst CMD T3","SHIP_WEAPONS","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CMD T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1179","Kinetic Burst CMD T4","SHIP_WEAPONS","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CMD T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1180","Kinetic Burst CMD T5","SHIP_WEAPONS","5","9600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CMD T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1","complete"
"1181","Kinetic Burst CLASS8 T1","SHIP_WEAPONS","1","540","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1182","Kinetic Burst CLASS8 T2","SHIP_WEAPONS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CLASS8 T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1183","Kinetic Burst CLASS8 T3","SHIP_WEAPONS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CLASS8 T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1184","Kinetic Burst CLASS8 T4","SHIP_WEAPONS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CLASS8 T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1185","Kinetic Burst CLASS8 T5","SHIP_WEAPONS","5","10800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst CLASS8 T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1","complete"
"1186","Kinetic Burst TTN T1","SHIP_WEAPONS","1","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1187","Kinetic Burst TTN T2","SHIP_WEAPONS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst TTN T1:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1188","Kinetic Burst TTN T3","SHIP_WEAPONS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst TTN T2:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1189","Kinetic Burst TTN T4","SHIP_WEAPONS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst TTN T3:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1190","Kinetic Burst TTN T5","SHIP_WEAPONS","5","12000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Kinetic Burst TTN T4:1;Kinetic Payload Kit:1;Burst Actuator:1;Weapon Housing:1;Enhanced Barrel Assembly:1;Weapon Stabilization Matrix:1;Advanced Targeting Array:1;Fortress Weapon Platform:1;Titan Weapon Core:1","complete"
"1191","Energy Rapidfire XXXS T1","SHIP_WEAPONS","1","60","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1192","Energy Rapidfire XXXS T2","SHIP_WEAPONS","2","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXXS T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1193","Energy Rapidfire XXXS T3","SHIP_WEAPONS","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXXS T2:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1194","Energy Rapidfire XXXS T4","SHIP_WEAPONS","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXXS T3:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1195","Energy Rapidfire XXXS T5","SHIP_WEAPONS","5","1200","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXXS T4:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1196","Energy Rapidfire XXS T1","SHIP_WEAPONS","1","120","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1197","Energy Rapidfire XXS T2","SHIP_WEAPONS","2","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXS T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1198","Energy Rapidfire XXS T3","SHIP_WEAPONS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXS T2:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1199","Energy Rapidfire XXS T4","SHIP_WEAPONS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXS T3:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1200","Energy Rapidfire XXS T5","SHIP_WEAPONS","5","2400","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XXS T4:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1201","Energy Rapidfire XS T1","SHIP_WEAPONS","1","180","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1202","Energy Rapidfire XS T2","SHIP_WEAPONS","2","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XS T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1203","Energy Rapidfire XS T3","SHIP_WEAPONS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XS T2:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1204","Energy Rapidfire XS T4","SHIP_WEAPONS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XS T3:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1205","Energy Rapidfire XS T5","SHIP_WEAPONS","5","3600","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire XS T4:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1206","Energy Rapidfire S T1","SHIP_WEAPONS","1","240","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1207","Energy Rapidfire S T2","SHIP_WEAPONS","2","480","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire S T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1208","Energy Rapidfire S T3","SHIP_WEAPONS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire S T2:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1209","Energy Rapidfire S T4","SHIP_WEAPONS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire S T3:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1210","Energy Rapidfire S T5","SHIP_WEAPONS","5","4800","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire S T4:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1211","Energy Rapidfire M T1","SHIP_WEAPONS","1","300","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1212","Energy Rapidfire M T2","SHIP_WEAPONS","2","600","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire M T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1213","Energy Rapidfire M T3","SHIP_WEAPONS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire M T2:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1214","Energy Rapidfire M T4","SHIP_WEAPONS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire M T3:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1215","Energy Rapidfire M T5","SHIP_WEAPONS","5","6000","Volcanic Planet;Ice Planet","USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire M T4:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1","complete"
"1216","Energy Rapidfire L T1","SHIP_WEAPONS","1","360","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1;Enhanced Barrel Assembly:1","complete"
"1217","Energy Rapidfire L T2","SHIP_WEAPONS","2","720","Terrestrial Planet","MUD;ONI;USTUR","AMMUNITION_MATERIAL","DAMAGE_DELIVERY","Ship Weapons","Energy Rapidfire L T1:1;Energy Payload Kit:1;Rapidfire Controller:1;Energy Conduit:1;Enhanced Barrel Assembly:1","complete"
