OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,ProductionSteps,NOT_USED,NEEDS_USAGE_INCREASE
ship-component-tow-rig-cap-t4,Tow Rig CAP T4,SHIP_COMPONENTS,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CAP T3,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,10,FALSE,
ship-component-tow-rig-cap-t5,Tow Rig CAP T5,SHIP_COMPONENTS,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CAP T4,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,11,FALSE,
ship-component-tow-rig-cmd-t1,Tow Rig CMD T1,SHIP_COMPONENTS,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,,,complete,7,FALSE,
ship-component-tow-rig-cmd-t2,Tow Rig CMD T2,SHIP_COMPONENTS,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CMD T1,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,8,FALSE,
ship-component-tow-rig-cmd-t3,Tow Rig CMD T3,SHIP_COMPONENTS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CMD T2,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,9,FALSE,
ship-component-tow-rig-cmd-t4,Tow Rig CMD T4,SHIP_COMPONENTS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CMD T3,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,10,FALSE,
ship-component-tow-rig-cmd-t5,Tow Rig CMD T5,SHIP_COMPONENTS,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CMD T4,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,11,FALSE,
ship-component-tow-rig-class8-t1,Tow Rig CLASS8 T1,SHIP_COMPONENTS,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,,,complete,7,FALSE,
ship-component-tow-rig-class8-t2,Tow Rig CLASS8 T2,SHIP_COMPONENTS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CLASS8 T1,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,8,FALSE,
ship-component-tow-rig-class8-t3,Tow Rig CLASS8 T3,SHIP_COMPONENTS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CLASS8 T2,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,9,FALSE,
ship-component-tow-rig-class8-t4,Tow Rig CLASS8 T4,SHIP_COMPONENTS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CLASS8 T3,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,10,FALSE,
ship-component-tow-rig-class8-t5,Tow Rig CLASS8 T5,SHIP_COMPONENTS,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig CLASS8 T4,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,11,FALSE,
ship-component-tow-rig-ttn-t1,Tow Rig TTN T1,SHIP_COMPONENTS,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,,,complete,8,FALSE,
ship-component-tow-rig-ttn-t2,Tow Rig TTN T2,SHIP_COMPONENTS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig TTN T1,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,9,FALSE,
ship-component-tow-rig-ttn-t3,Tow Rig TTN T3,SHIP_COMPONENTS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig TTN T2,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,10,FALSE,
ship-component-tow-rig-ttn-t4,Tow Rig TTN T4,SHIP_COMPONENTS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig TTN T3,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,11,FALSE,
ship-component-tow-rig-ttn-t5,Tow Rig TTN T5,SHIP_COMPONENTS,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Tow Rig TTN T4,1,Tow Assembly,1,Utility Controller,1,Magnetic Clamp,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,12,FALSE,
ship-component-rescue-rig-xxs-t1,Rescue Rig XXS T1,SHIP_COMPONENTS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-xxs-t2,Rescue Rig XXS T2,SHIP_COMPONENTS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XXS T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-xxs-t3,Rescue Rig XXS T3,SHIP_COMPONENTS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XXS T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-xxs-t4,Rescue Rig XXS T4,SHIP_COMPONENTS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XXS T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-xxs-t5,Rescue Rig XXS T5,SHIP_COMPONENTS,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XXS T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-xs-t1,Rescue Rig XS T1,SHIP_COMPONENTS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-xs-t2,Rescue Rig XS T2,SHIP_COMPONENTS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XS T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-xs-t3,Rescue Rig XS T3,SHIP_COMPONENTS,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XS T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-xs-t4,Rescue Rig XS T4,SHIP_COMPONENTS,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XS T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-xs-t5,Rescue Rig XS T5,SHIP_COMPONENTS,5,3600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig XS T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-s-t1,Rescue Rig S T1,SHIP_COMPONENTS,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-s-t2,Rescue Rig S T2,SHIP_COMPONENTS,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig S T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-s-t3,Rescue Rig S T3,SHIP_COMPONENTS,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig S T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-s-t4,Rescue Rig S T4,SHIP_COMPONENTS,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig S T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-s-t5,Rescue Rig S T5,SHIP_COMPONENTS,5,4800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig S T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-m-t1,Rescue Rig M T1,SHIP_COMPONENTS,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-m-t2,Rescue Rig M T2,SHIP_COMPONENTS,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig M T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-m-t3,Rescue Rig M T3,SHIP_COMPONENTS,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig M T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-m-t4,Rescue Rig M T4,SHIP_COMPONENTS,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig M T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-m-t5,Rescue Rig M T5,SHIP_COMPONENTS,5,6000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig M T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,,,,,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-l-t1,Rescue Rig L T1,SHIP_COMPONENTS,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,,,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-l-t2,Rescue Rig L T2,SHIP_COMPONENTS,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig L T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,,,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-l-t3,Rescue Rig L T3,SHIP_COMPONENTS,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig L T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,,,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-l-t4,Rescue Rig L T4,SHIP_COMPONENTS,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig L T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,,,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-l-t5,Rescue Rig L T5,SHIP_COMPONENTS,5,7200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig L T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,,,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-cap-t1,Rescue Rig CAP T1,SHIP_COMPONENTS,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-cap-t2,Rescue Rig CAP T2,SHIP_COMPONENTS,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CAP T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,8,FALSE,
ship-component-rescue-rig-cap-t3,Rescue Rig CAP T3,SHIP_COMPONENTS,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CAP T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,9,FALSE,
ship-component-rescue-rig-cap-t4,Rescue Rig CAP T4,SHIP_COMPONENTS,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CAP T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,10,FALSE,
ship-component-rescue-rig-cap-t5,Rescue Rig CAP T5,SHIP_COMPONENTS,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CAP T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,11,FALSE,
ship-component-rescue-rig-cmd-t1,Rescue Rig CMD T1,SHIP_COMPONENTS,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,,,complete,7,FALSE,
ship-component-rescue-rig-cmd-t2,Rescue Rig CMD T2,SHIP_COMPONENTS,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CMD T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,8,FALSE,
ship-component-rescue-rig-cmd-t3,Rescue Rig CMD T3,SHIP_COMPONENTS,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CMD T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,9,FALSE,
ship-component-rescue-rig-cmd-t4,Rescue Rig CMD T4,SHIP_COMPONENTS,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CMD T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,10,FALSE,
ship-component-rescue-rig-cmd-t5,Rescue Rig CMD T5,SHIP_COMPONENTS,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CMD T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,11,FALSE,
ship-component-rescue-rig-class8-t1,Rescue Rig CLASS8 T1,SHIP_COMPONENTS,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,,,complete,7,FALSE,
ship-component-rescue-rig-class8-t2,Rescue Rig CLASS8 T2,SHIP_COMPONENTS,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CLASS8 T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,8,FALSE,
ship-component-rescue-rig-class8-t3,Rescue Rig CLASS8 T3,SHIP_COMPONENTS,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CLASS8 T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,9,FALSE,
ship-component-rescue-rig-class8-t4,Rescue Rig CLASS8 T4,SHIP_COMPONENTS,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CLASS8 T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,10,FALSE,
ship-component-rescue-rig-class8-t5,Rescue Rig CLASS8 T5,SHIP_COMPONENTS,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig CLASS8 T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,11,FALSE,
ship-component-rescue-rig-ttn-t1,Rescue Rig TTN T1,SHIP_COMPONENTS,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,,,complete,8,FALSE,
ship-component-rescue-rig-ttn-t2,Rescue Rig TTN T2,SHIP_COMPONENTS,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig TTN T1,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,9,FALSE,
ship-component-rescue-rig-ttn-t3,Rescue Rig TTN T3,SHIP_COMPONENTS,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig TTN T2,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,10,FALSE,
ship-component-rescue-rig-ttn-t4,Rescue Rig TTN T4,SHIP_COMPONENTS,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig TTN T3,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,11,FALSE,
ship-component-rescue-rig-ttn-t5,Rescue Rig TTN T5,SHIP_COMPONENTS,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Rescue Rig TTN T4,1,Life Support Core,1,Utility Controller,1,Emergency Beacon,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,12,FALSE,
ship-component-bay-xxs-t1,Bay XXS T1,SHIP_COMPONENTS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-bay-xxs-t2,Bay XXS T2,SHIP_COMPONENTS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Bay XXS T1,1,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,complete,8,FALSE,
ship-component-bay-xxs-t3,Bay XXS T3,SHIP_COMPONENTS,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Bay XXS T2,1,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,complete,9,FALSE,
ship-component-bay-xxs-t4,Bay XXS T4,SHIP_COMPONENTS,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Bay XXS T3,1,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,complete,10,FALSE,
ship-component-bay-xxs-t5,Bay XXS T5,SHIP_COMPONENTS,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Bay XXS T4,1,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,complete,11,FALSE,
ship-component-bay-xs-t1,Bay XS T1,SHIP_COMPONENTS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,,,complete,7,FALSE,
ship-component-bay-xs-t2,Bay XS T2,SHIP_COMPONENTS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,SHIP_COMPONENTS,Bay XS T1,1,Missile Guidance Core,1,Launch Mechanism,1,Weapon Housing,1,,,,,,,,,,,complete,8,FALSE,
