OutputID	OutputName	OutputType	OutputTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
volcanic-rochinol-extractor-t5	Rochinol Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Arco Blocks	25	Thermal Control	20	Hafnium Shields	18	Diamond Drill	12	Osmium	8	Rhenium	5	Hafnium	2		
																								
# T3 Resources: Cinnabar Crystals, Glowstone Crystals, Palladium Ore, Plasma Containment Minerals, Platinum Ore																								
volcanic-cinnabar-crystals-extractor-t1	Cinnabar Crystals Extractor	BUILDING	1	180	Volcanic Planet	MUD	Extraction	0	Diamond Drill	18	Platinum Elements	15	Thermal Control	12										
volcanic-cinnabar-crystals-extractor-t2	Cinnabar Crystals Extractor	BUILDING	2	150	Volcanic Planet	MUD	Extraction	0	Diamond Drill	20	Platinum Elements	18	Thermal Control	15	Hafnium Shields	8								
volcanic-cinnabar-crystals-extractor-t3	Cinnabar Crystals Extractor	BUILDING	3	120	Volcanic Planet	MUD	Extraction	0	Diamond Drill	25	Platinum Elements	20	Thermal Control	18	Hafnium Shields	12	Luminous Shield Matrix	6						
volcanic-cinnabar-crystals-extractor-t4	Cinnabar Crystals Extractor	BUILDING	4	100	Volcanic Planet	MUD	Extraction	0	Diamond Drill	28	Platinum Elements	25	Thermal Control	20	Hafnium Shields	15	Luminous Shield Matrix	10	Palladium	4				
volcanic-cinnabar-crystals-extractor-t5	Cinnabar Crystals Extractor	BUILDING	5	80	Volcanic Planet	MUD	Extraction	0	Diamond Drill	35	Platinum Elements	30	Thermal Control	25	Hafnium Shields	20	Luminous Shield Matrix	15	Palladium	8	Iridium	3		
																								
volcanic-glowstone-crystals-extractor-t1	Glowstone Crystals Extractor	BUILDING	1	180	Volcanic Planet	ONI	Extraction	0	Diamond Drill	20	Platinum Elements	18	Lumanite Cores	15										
volcanic-glowstone-crystals-extractor-t2	Glowstone Crystals Extractor	BUILDING	2	150	Volcanic Planet	ONI	Extraction	0	Diamond Drill	25	Platinum Elements	20	Lumanite Cores	18	Hafnium Shields	8								
volcanic-glowstone-crystals-extractor-t3	Glowstone Crystals Extractor	BUILDING	3	120	Volcanic Planet	ONI	Extraction	0	Diamond Drill	30	Platinum Elements	25	Lumanite Cores	20	Hafnium Shields	12	Plasma Cell	6						
volcanic-glowstone-crystals-extractor-t4	Glowstone Crystals Extractor	BUILDING	4	100	Volcanic Planet	ONI	Extraction	0	Diamond Drill	35	Platinum Elements	30	Lumanite Cores	25	Hafnium Shields	15	Plasma Cell	10	Palladium	4				
volcanic-glowstone-crystals-extractor-t5	Glowstone Crystals Extractor	BUILDING	5	80	Volcanic Planet	ONI	Extraction	0	Diamond Drill	40	Platinum Elements	35	Lumanite Cores	30	Hafnium Shields	20	Plasma Cell	15	Palladium	8	Iridium	3		
																								
volcanic-palladium-ore-extractor-t1	Palladium Ore Extractor	BUILDING	1	180	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	18	Platinum Elements	15	Hafnium Shields	12										
volcanic-palladium-ore-extractor-t2	Palladium Ore Extractor	BUILDING	2	150	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	22	Platinum Elements	18	Hafnium Shields	15	Thermal Control	8								
volcanic-palladium-ore-extractor-t3	Palladium Ore Extractor	BUILDING	3	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	25	Platinum Elements	22	Hafnium Shields	18	Thermal Control	12	Plasma Cell	6						
volcanic-palladium-ore-extractor-t4	Palladium Ore Extractor	BUILDING	4	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	30	Platinum Elements	25	Hafnium Shields	20	Thermal Control	15	Plasma Cell	10	Iridium	4				
volcanic-palladium-ore-extractor-t5	Palladium Ore Extractor	BUILDING	5	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	35	Platinum Elements	30	Hafnium Shields	25	Thermal Control	18	Plasma Cell	15	Iridium	8	Rhodium	3		
																								
volcanic-plasma-containment-minerals-extractor-t1	Plasma Containment Minerals Extractor	BUILDING	1	180	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	22	Platinum Elements	18	Hafnium Shields	15										
volcanic-plasma-containment-minerals-extractor-t2	Plasma Containment Minerals Extractor	BUILDING	2	150	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	25	Platinum Elements	22	Hafnium Shields	18	Thermal Control	8								
volcanic-plasma-containment-minerals-extractor-t3	Plasma Containment Minerals Extractor	BUILDING	3	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	30	Platinum Elements	25	Hafnium Shields	20	Thermal Control	12	Luminous Shield Matrix	6						
volcanic-plasma-containment-minerals-extractor-t4	Plasma Containment Minerals Extractor	BUILDING	4	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	35	Platinum Elements	30	Hafnium Shields	25	Thermal Control	15	Luminous Shield Matrix	10	Palladium	4				
volcanic-plasma-containment-minerals-extractor-t5	Plasma Containment Minerals Extractor	BUILDING	5	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	40	Platinum Elements	35	Hafnium Shields	30	Thermal Control	18	Luminous Shield Matrix	15	Palladium	8	Iridium	3		
																								
volcanic-platinum-ore-extractor-t1	Platinum Ore Extractor	BUILDING	1	180	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	15	Thermal Control	18	Hafnium Shields	12										
volcanic-platinum-ore-extractor-t2	Platinum Ore Extractor	BUILDING	2	150	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	18	Thermal Control	22	Hafnium Shields	15	Platinum Elements	8								
volcanic-platinum-ore-extractor-t3	Platinum Ore Extractor	BUILDING	3	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	22	Thermal Control	25	Hafnium Shields	18	Platinum Elements	12	Plasma Cell	6						
volcanic-platinum-ore-extractor-t4	Platinum Ore Extractor	BUILDING	4	100	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	25	Thermal Control	30	Hafnium Shields	22	Platinum Elements	15	Plasma Cell	10	Palladium	4				
volcanic-platinum-ore-extractor-t5	Platinum Ore Extractor	BUILDING	5	80	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	30	Thermal Control	35	Hafnium Shields	25	Platinum Elements	18	Plasma Cell	15	Palladium	8	Iridium	3		
																								
# T4 Resources: Dodiline Crystals, Iridium Ore, Rhodium Ore																								
volcanic-dodiline-crystals-extractor-t1	Dodiline Crystals Extractor	BUILDING	1	300	Volcanic Planet	USTUR	Extraction	0	Diamond Drill	25	Platinum Elements	20	Hafnium Shields	18										
volcanic-dodiline-crystals-extractor-t2	Dodiline Crystals Extractor	BUILDING	2	250	Volcanic Planet	USTUR	Extraction	0	Diamond Drill	30	Platinum Elements	25	Hafnium Shields	22	Luminous Shield Matrix	12						
volcanic-dodiline-crystals-extractor-t3	Dodiline Crystals Extractor	BUILDING	3	200	Volcanic Planet	USTUR	Extraction	0	Diamond Drill	35	Platinum Elements	30	Hafnium Shields	25	Luminous Shield Matrix	18	Plasma Cell	15				
volcanic-dodiline-crystals-extractor-t4	Dodiline Crystals Extractor	BUILDING	4	160	Volcanic Planet	USTUR	Extraction	0	Diamond Drill	40	Platinum Elements	35	Hafnium Shields	30	Luminous Shield Matrix	25	Plasma Cell	20	Dodiline Matrix	12		
volcanic-dodiline-crystals-extractor-t5	Dodiline Crystals Extractor	BUILDING	5	120	Volcanic Planet	USTUR	Extraction	0	Diamond Drill	50	Platinum Elements	40	Hafnium Shields	35	Luminous Shield Matrix	30	Plasma Cell	25	Dodiline Matrix	18	Weapon Amplifier	10	
																								
volcanic-iridium-ore-extractor-t1	Iridium Ore Extractor	BUILDING	1	300	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	28	Platinum Elements	25	Hafnium Shields	22										
volcanic-iridium-ore-extractor-t2	Iridium Ore Extractor	BUILDING	2	250	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	35	Platinum Elements	30	Hafnium Shields	25	Luminous Shield Matrix	15						
volcanic-iridium-ore-extractor-t3	Iridium Ore Extractor	BUILDING	3	200	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	40	Platinum Elements	35	Hafnium Shields	30	Luminous Shield Matrix	20	Plasma Cell	18				
volcanic-iridium-ore-extractor-t4	Iridium Ore Extractor	BUILDING	4	160	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	45	Platinum Elements	40	Hafnium Shields	35	Luminous Shield Matrix	25	Plasma Cell	22	Iridium	15		
volcanic-iridium-ore-extractor-t5	Iridium Ore Extractor	BUILDING	5	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	55	Platinum Elements	50	Hafnium Shields	40	Luminous Shield Matrix	30	Plasma Cell	28	Iridium	20	Rhodium	12	
																								
volcanic-rhodium-ore-extractor-t1	Rhodium Ore Extractor	BUILDING	1	300	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	30	Platinum Elements	28	Hafnium Shields	25										
volcanic-rhodium-ore-extractor-t2	Rhodium Ore Extractor	BUILDING	2	250	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	35	Platinum Elements	32	Hafnium Shields	28	Luminous Shield Matrix	18						
volcanic-rhodium-ore-extractor-t3	Rhodium Ore Extractor	BUILDING	3	200	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	42	Platinum Elements	38	Hafnium Shields	32	Luminous Shield Matrix	22	Plasma Cell	20				
volcanic-rhodium-ore-extractor-t4	Rhodium Ore Extractor	BUILDING	4	160	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	50	Platinum Elements	45	Hafnium Shields	38	Luminous Shield Matrix	28	Plasma Cell	25	Rhodium	18		
volcanic-rhodium-ore-extractor-t5	Rhodium Ore Extractor	BUILDING	5	120	Volcanic Planet	MUD;ONI;USTUR	Extraction	0	Diamond Drill	60	Platinum Elements	55	Hafnium Shields	45	Luminous Shield Matrix	35	Plasma Cell	30	Rhodium	25	Iridium	15	
																								
# FARM MODULES (Plant/Organic Extraction - Limited for volcanic environment)																								
volcanic-thermal-vent-biomass-extractor-t1	Thermal Vent Biomass Extractor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	15	Thermal Control	12	Lumanite Cores	8										
volcanic-thermal-vent-biomass-extractor-t2	Thermal Vent Biomass Extractor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	18	Thermal Control	15	Lumanite Cores	10	Osmium	4								
volcanic-thermal-vent-biomass-extractor-t3	Thermal Vent Biomass Extractor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	20	Thermal Control	18	Lumanite Cores	12	Osmium	6	Rhenium	3						
volcanic-thermal-vent-biomass-extractor-t4	Thermal Vent Biomass Extractor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	25	Thermal Control	20	Lumanite Cores	15	Osmium	8	Rhenium	5	Tantalum	2				
volcanic-thermal-vent-biomass-extractor-t5	Thermal Vent Biomass Extractor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	30	Thermal Control	25	Lumanite Cores	18	Osmium	12	Rhenium	8	Tantalum	4	Hafnium	1		
																								
volcanic-geothermal-algae-extractor-t1	Geothermal Algae Extractor	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	20	Thermal Control	15	Hafnium Shields	10										
volcanic-geothermal-algae-extractor-t2	Geothermal Algae Extractor	BUILDING	2	100	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	25	Thermal Control	18	Hafnium Shields	12	Lumanite Cores	6								
volcanic-geothermal-algae-extractor-t3	Geothermal Algae Extractor	BUILDING	3	80	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	30	Thermal Control	20	Hafnium Shields	15	Lumanite Cores	8	Diamond Drill	4						
volcanic-geothermal-algae-extractor-t4	Geothermal Algae Extractor	BUILDING	4	65	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	35	Thermal Control	25	Hafnium Shields	18	Lumanite Cores	12	Diamond Drill	6	Osmium	2				
volcanic-geothermal-algae-extractor-t5	Geothermal Algae Extractor	BUILDING	5	50	Volcanic Planet	MUD;ONI;USTUR	Farm	0	Arco Blocks	40	Thermal Control	30	Hafnium Shields	20	Lumanite Cores	15	Diamond Drill	10	Osmium	4	Platinum Elements	1
# CENTRAL HUB (T1 uses raw materials, T2+ uses processed)																								
oceanic-central-hub-t1	Central Hub	BUILDING	1	0	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	0	Auto-Built	0														
oceanic-central-hub-t2	Central Hub	BUILDING	2	300	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	25	Nitrogen Systems	20	Bio Kelp	15								
oceanic-central-hub-t3	Central Hub	BUILDING	3	450	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	40	Hydrogen Cells	35	Nitrogen Systems	28	Bio Kelp	20	Gas Stabilizer	15	Cobalt	12				
oceanic-central-hub-t4	Central Hub	BUILDING	4	600	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	50	Hydrogen Cells	45	Nitrogen Systems	35	Bio Kelp	25	Gas Stabilizer	20	Cobalt	18	Utility Core	10		
oceanic-central-hub-t5	Central Hub	BUILDING	5	750	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	60	Hydrogen Cells	55	Nitrogen Systems	45	Bio Kelp	35	Gas Stabilizer	28	Cobalt	25	Utility Core	15		
																								
# HUBS (T1 uses raw materials for bootstrap, T2+ uses processed)																								
oceanic-processing-hub-t1	Processing Hub	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	25	Hydrogen	18	Nitrogen	12										
oceanic-processing-hub-t2	Processing Hub	BUILDING	2	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12								
oceanic-processing-hub-t3	Processing Hub	BUILDING	3	240	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10				
oceanic-processing-hub-t4	Processing Hub	BUILDING	4	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	28	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	8		
oceanic-processing-hub-t5	Processing Hub	BUILDING	5	480	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	55	Hydrogen Cells	45	Nitrogen Systems	35	Bio Kelp	25	Gas Stabilizer	25	Cobalt	20	Utility Core	12		
																								
oceanic-extraction-hub-t1	Extraction Hub	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	25	Hydrogen	18	Nitrogen	12										
oceanic-extraction-hub-t2	Extraction Hub	BUILDING	2	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12								
oceanic-extraction-hub-t3	Extraction Hub	BUILDING	3	240	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10				
oceanic-extraction-hub-t4	Extraction Hub	BUILDING	4	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	28	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	8		
oceanic-extraction-hub-t5	Extraction Hub	BUILDING	5	480	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	55	Hydrogen Cells	45	Nitrogen Systems	35	Bio Kelp	25	Gas Stabilizer	25	Cobalt	20	Utility Core	12		
																								
oceanic-storage-hub-t1	Storage Hub	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	25	Hydrogen	18	Nitrogen	12										
oceanic-storage-hub-t2	Storage Hub	BUILDING	2	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12								
oceanic-storage-hub-t3	Storage Hub	BUILDING	3	240	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10				
oceanic-storage-hub-t4	Storage Hub	BUILDING	4	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	28	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	8		
oceanic-storage-hub-t5	Storage Hub	BUILDING	5	480	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	55	Hydrogen Cells	45	Nitrogen Systems	35	Bio Kelp	25	Gas Stabilizer	25	Cobalt	20	Utility Core	12		
																								
oceanic-farm-hub-t1	Farm Hub	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	25	Hydrogen	18	Nitrogen	12										
oceanic-farm-hub-t2	Farm Hub	BUILDING	2	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12								
oceanic-farm-hub-t3	Farm Hub	BUILDING	3	240	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10				
oceanic-farm-hub-t4	Farm Hub	BUILDING	4	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	28	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	8		
oceanic-farm-hub-t5	Farm Hub	BUILDING	5	480	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	55	Hydrogen Cells	45	Nitrogen Systems	35	Bio Kelp	25	Gas Stabilizer	25	Cobalt	20	Utility Core	12		
																								
oceanic-power-plant-t1	Power Plant	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	20	Hydrogen	15	Nitrogen	10										
oceanic-power-plant-t2	Power Plant	BUILDING	2	135	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	25	Hydrogen Cells	18	Nitrogen Systems	12	Bio Kelp	8								
oceanic-power-plant-t3	Power Plant	BUILDING	3	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12	Gas Stabilizer	8	Cobalt	6				
oceanic-power-plant-t4	Power Plant	BUILDING	4	270	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10	Utility Core	6		
oceanic-power-plant-t5	Power Plant	BUILDING	5	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	25	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	10		
																								
oceanic-crew-quarters-t1	Crew Quarters	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Abyssal Chromite	20	Hydrogen	15	Nitrogen	10										
oceanic-crew-quarters-t2	Crew Quarters	BUILDING	2	135	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	25	Hydrogen Cells	18	Nitrogen Systems	12	Bio Kelp	8								
oceanic-crew-quarters-t3	Crew Quarters	BUILDING	3	180	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	30	Hydrogen Cells	22	Nitrogen Systems	15	Bio Kelp	12	Gas Stabilizer	8	Cobalt	6				
oceanic-crew-quarters-t4	Crew Quarters	BUILDING	4	270	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	35	Hydrogen Cells	28	Nitrogen Systems	20	Bio Kelp	15	Gas Stabilizer	12	Cobalt	10	Utility Core	6		
oceanic-crew-quarters-t5	Crew Quarters	BUILDING	5	360	Oceanic Planet	MUD;ONI;USTUR	Infrastructure	1	Chromite Ingot	45	Hydrogen Cells	35	Nitrogen Systems	25	Bio Kelp	20	Gas Stabilizer	18	Cobalt	15	Utility Core	10		
																								
# BASIC COMPONENT PROCESSORS (Convert Raw Materials to Basic Components - Bootstrap Exception)																								
oceanic-chromite-ingot-processor-t1	Chromite Ingot Processor	BUILDING	1	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Abyssal Chromite	15	Hydrogen	12												
oceanic-chromite-ingot-processor-t2	Chromite Ingot Processor	BUILDING	2	45	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Abyssal Chromite	18	Hydrogen	15	Nitrogen	8										
oceanic-chromite-ingot-processor-t3	Chromite Ingot Processor	BUILDING	3	30	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Abyssal Chromite	20	Hydrogen	18	Nitrogen	12	Argon	6								
oceanic-chromite-ingot-processor-t4	Chromite Ingot Processor	BUILDING	4	25	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Abyssal Chromite	25	Hydrogen	20	Nitrogen	15	Argon	10	Oxygen	4						
oceanic-chromite-ingot-processor-t5	Chromite Ingot Processor	BUILDING	5	20	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Abyssal Chromite	30	Hydrogen	25	Nitrogen	18	Argon	12	Oxygen	8	Bathysphere Pearls	3				
																								
oceanic-bio-kelp-processor-t1	Bio Kelp Processor	BUILDING	1	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Marine Bio Extract	15	Nitrogen	12												
oceanic-bio-kelp-processor-t2	Bio Kelp Processor	BUILDING	2	45	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Marine Bio Extract	18	Nitrogen	15	Hydrogen	8										
oceanic-bio-kelp-processor-t3	Bio Kelp Processor	BUILDING	3	30	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Marine Bio Extract	20	Nitrogen	18	Hydrogen	12	Argon	6								
oceanic-bio-kelp-processor-t4	Bio Kelp Processor	BUILDING	4	25	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Marine Bio Extract	25	Nitrogen	20	Hydrogen	15	Argon	10	Oxygen	4						
oceanic-bio-kelp-processor-t5	Bio Kelp Processor	BUILDING	5	20	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Marine Bio Extract	30	Nitrogen	25	Hydrogen	18	Argon	12	Oxygen	8	Bathysphere Pearls	3				
																								
oceanic-hydrogen-cells-processor-t1	Hydrogen Cells Processor	BUILDING	1	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Hydrogen	18	Nitrogen	10												
oceanic-hydrogen-cells-processor-t2	Hydrogen Cells Processor	BUILDING	2	45	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Hydrogen	20	Nitrogen	12	Abyssal Chromite	8										
oceanic-hydrogen-cells-processor-t3	Hydrogen Cells Processor	BUILDING	3	30	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Hydrogen	25	Nitrogen	15	Abyssal Chromite	10	Argon	6								
oceanic-hydrogen-cells-processor-t4	Hydrogen Cells Processor	BUILDING	4	25	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Hydrogen	30	Nitrogen	18	Abyssal Chromite	12	Argon	8	Oxygen	4						
oceanic-hydrogen-cells-processor-t5	Hydrogen Cells Processor	BUILDING	5	20	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Hydrogen	35	Nitrogen	22	Abyssal Chromite	15	Argon	10	Oxygen	6	Bathysphere Pearls	2				
																								
oceanic-nitrogen-systems-processor-t1	Nitrogen Systems Processor	BUILDING	1	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Nitrogen	20	Hydrogen	12												
oceanic-nitrogen-systems-processor-t2	Nitrogen Systems Processor	BUILDING	2	45	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Nitrogen	25	Hydrogen	15	Abyssal Chromite	8										
oceanic-nitrogen-systems-processor-t3	Nitrogen Systems Processor	BUILDING	3	30	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Nitrogen	30	Hydrogen	18	Abyssal Chromite	12	Argon	6								
oceanic-nitrogen-systems-processor-t4	Nitrogen Systems Processor	BUILDING	4	25	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Nitrogen	35	Hydrogen	20	Abyssal Chromite	15	Argon	10	Oxygen	4						
oceanic-nitrogen-systems-processor-t5	Nitrogen Systems Processor	BUILDING	5	20	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Nitrogen	40	Hydrogen	25	Abyssal Chromite	18	Argon	12	Oxygen	8	Bathysphere Pearls	2				
																								
# REFINED ORE PROCESSORS (Convert Ores to Refined Metals)																								
oceanic-cobalt-processor-t1	Cobalt Processor	BUILDING	1	60	Oceanic Planet	ONI	Processing	1	Cobalt Ore	12	Abyssal Chromite	8												
oceanic-cobalt-processor-t2	Cobalt Processor	BUILDING	2	45	Oceanic Planet	ONI	Processing	1	Cobalt Ore	15	Abyssal Chromite	12	Hydrogen	6										
oceanic-cobalt-processor-t3	Cobalt Processor	BUILDING	3	30	Oceanic Planet	ONI	Processing	1	Cobalt Ore	18	Abyssal Chromite	15	Hydrogen	10	Nitrogen	4								
oceanic-cobalt-processor-t4	Cobalt Processor	BUILDING	4	25	Oceanic Planet	ONI	Processing	1	Cobalt Ore	20	Abyssal Chromite	18	Hydrogen	12	Nitrogen	8	Argon	3						
oceanic-cobalt-processor-t5	Cobalt Processor	BUILDING	5	20	Oceanic Planet	ONI	Processing	1	Cobalt Ore	25	Abyssal Chromite	20	Hydrogen	15	Nitrogen	12	Argon	6	Bathysphere Pearls	2				
																								
oceanic-manganese-processor-t1	Manganese Processor	BUILDING	1	60	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese Ore	12	Abyssal Chromite	8												
oceanic-manganese-processor-t2	Manganese Processor	BUILDING	2	45	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese Ore	15	Abyssal Chromite	12	Hydrogen	6										
oceanic-manganese-processor-t3	Manganese Processor	BUILDING	3	30	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese Ore	18	Abyssal Chromite	15	Hydrogen	10	Nitrogen	4								
oceanic-manganese-processor-t4	Manganese Processor	BUILDING	4	25	Oceanic Planet	MUD;ONI;USTUR	Processing	1	Manganese Ore	20	Abyssal Chromite	18	Hydrogen	12	Nitrogen	8	Argon	3						
